t,wind_phase,mean_err_m,max_err_m,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,throughput_ratio,latency_proxy,control_overhead,task_reassign,task_cost_mean,failed_count,alive_ratio,agentic_active,agentic_ref_shift,supervisor_active,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold,sat_frac
9.1875,0.0,11.95652243356902,19.93530993801221,11.95652243356902,19.93530993801221,11.95652243356902,19.93530993801221,7.771431878588337,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.95652243356902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.208333333333334,0.0,11.984830134750112,20.005255861737126,11.984830134750112,20.005255861737126,11.984830134750112,20.005255861737126,7.854853957266571,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.984830134750112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.229166666666666,0.0,11.994436938243263,20.052377708370773,11.994436938243263,20.052377708370773,11.994436938243263,20.052377708370773,7.93250969641042,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.994436938243263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.25,0.0,11.988772981073733,20.064359637679182,11.988772981073733,20.064359637679182,11.988772981073733,20.064359637679182,7.990992601314587,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.988772981073733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.270833333333334,0.0,11.973427462972035,20.060134244431655,11.973427462972035,20.060134244431655,11.973427462972035,20.060134244431655,8.031213990842407,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.973427462972035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.291666666666666,0.0,11.956147353575126,20.094312077653452,11.956147353575126,20.094312077653452,11.956147353575126,20.094312077653452,8.068855320332526,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.956147353575126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.3125,0.0,11.94071583465586,20.14853043322524,11.94071583465586,20.14853043322524,11.94071583465586,20.14853043322524,8.10287597678907,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.94071583465586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.333333333333334,0.0,11.926027291031753,20.212632809574817,11.926027291031753,20.212632809574817,11.926027291031753,20.212632809574817,8.131650936491539,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.926027291031753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.354166666666666,0.0,11.908652266066902,20.285718013282697,11.908652266066902,20.285718013282697,11.908652266066902,20.285718013282697,8.153041056768267,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.908652266066902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.375,0.0,11.868647221568922,20.336979368603092,11.868647221568922,20.336979368603092,11.868647221568922,20.336979368603092,8.143866997112873,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.868647221568922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.395833333333334,0.0,11.815962238539962,20.332084969442604,11.815962238539962,20.332084969442604,11.815962238539962,20.332084969442604,8.091836884563547,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.815962238539962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.416666666666666,0.0,11.758704794949745,20.368128743026787,11.758704794949745,20.368128743026787,11.758704794949745,20.368128743026787,8.042087007767712,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.758704794949745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
